accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,speed,label,label_name,accel_magnitude,gyro_magnitude,speed_category
1.7775196100394537,-1.960967864790741,9.175622585100644,0.7365945071091278,0.14993746953176146,0.80586559172202,51.26625433459104,2,driving,9.549713124226601,1.1020308818696545,2
-2.5114881347083946,2.3006524606870604,8.526680916913902,1.0842800073099284,-0.5039874902085899,-0.22107331252477386,95.10646831324317,2,driving,9.181767904630904,1.2159522745771925,2
-0.20760365440358014,0.11104884255308904,9.59166999721253,0.015517926782475839,-0.006168103581666879,-0.010554886438510602,0.13156530663935462,0,sitting,9.594559107024207,0.019754928021896403,0
0.044955417058844024,-0.06763002781465291,9.705709658129114,0.06945165183433014,0.022373105108963575,-0.03347223087701007,0.509113385187522,0,sitting,9.70604939087402,0.08027750628051179,0
0.0050919286193193,0.10217766050769911,9.983051537387448,-0.07553573255934969,0.03840123032048268,0.012430600869916732,0.9143404426664835,0,sitting,9.983575722163767,0.0856435708117751,0
0.25883670807063863,-0.5100161598139228,8.503010029502217,0.7514109996511452,0.05815254372307041,-0.11560771337668768,4.768414984831116,1,walking,8.522223447348203,0.7624731812532054,1
0.5921766529350276,0.45908843717587683,9.308205103006532,-1.008835465599466,-0.4214819146600484,1.1338685776798754,29.04862918495527,2,driving,9.338314495724951,1.5751361695061716,2
-1.194960320832986,-1.7946287975136088,10.043488762682037,-0.25951266089928404,-0.007770560499827814,0.20442068907742494,3.1953664932829757,1,walking,10.272306908156063,0.3304466990308687,1
0.4312271008671191,0.07487110656743728,10.971720187947042,-0.9678145817338223,0.5274259298319266,0.8701687588515408,68.94451812312478,2,driving,10.980446547282382,1.4042922932769077,2
-0.24987581082996896,0.12586018384952696,9.861130234532984,0.03378013341708117,0.022707316685331935,0.012714028206518176,0.9108242203303961,0,sitting,9.865098489581193,0.042642304791836685,0
-0.843928600475583,0.22634923718646768,8.63339846789774,0.3924643711701747,0.576034374572748,-0.1960132266621407,6.941749537478641,1,walking,8.677500709615334,0.724061508681356,1
0.257539237798608,0.2770892289940461,9.581032869248798,0.3610072552592118,-0.19467266414402568,-0.15281273249447125,29.703577850992506,2,driving,9.588498096232604,0.4376932895614795,2
-1.4692445425698462,0.12901873995459567,11.514199545063137,0.5022367037328109,-0.3675682787518391,0.2028667424364511,6.111248573775669,1,walking,11.60827793105691,0.6546014522652439,1
0.4727888821777452,0.1068710195204241,9.76709493197161,-0.576209737684712,-0.8054524117274999,0.628965460748077,119.7502503481197,2,driving,9.779115202924533,1.1731874531268955,2
0.16013595077935772,0.07520297451643054,9.856257417580842,-0.13529515977996556,-0.01386418256929102,0.0039194878733421114,0.503072600271609,0,sitting,9.857845063284648,0.13606012716218635,0
1.9290667852108243,2.5156635485188863,9.3850347954786,0.5056902543372691,-0.2553654041887672,-0.35101903071854973,84.69266979656855,2,driving,9.905995147560608,0.6664446585537125,2
0.3413199680370587,0.41202966155171206,9.794900739098756,0.0687116990940109,0.20430506702752174,0.9653438098511962,28.145421473440038,2,driving,9.809502956387576,0.9891160342566127,2
1.5279900813814753,1.4119200243991095,7.775373492493987,0.6847605292642762,-0.16455437844937337,0.021177683378931306,4.3886673586971705,1,walking,8.048894631679401,0.7045733603951043,1
-0.20736198307436532,0.08157146534735164,10.10818836691108,0.0027240280736755256,0.01811696765258174,0.05801899697245831,0.5438779211611176,0,sitting,10.110644141544094,0.060842820904039224,0
0.12367665027022198,0.24091994559131194,9.75089288353569,0.06232677704033813,-0.013420577697066075,-0.013499415988525078,0.931490386918926,0,sitting,9.754652754465058,0.06516880598868031,0
1.7430159800492602,-1.3473417931078342,9.919505219182165,0.09372796067901062,0.5271282298021662,0.6077025522050494,76.25810537646629,2,driving,10.161201622226788,0.8099083239626212,2
2.489052554536846,0.057907500492876185,8.806888044455889,-0.9915797936996075,0.26814042703954716,-0.2837467634412975,37.0903795176528,2,driving,9.152049657068071,1.0656650513410482,2
-0.2498148651905718,-1.4070189408238245,10.500188752339579,0.7435248948320139,-0.13017857013238257,0.4501438303169829,117.9940238572446,2,driving,10.596984174823787,0.8788658585524378,2
-2.122074364702983,-0.4334439298414419,10.082869200207385,-0.00741063762014002,0.08598837897806172,1.1457213444228578,30.53934739508633,2,driving,10.312871790056187,1.1489675008177265,2
0.7691191449160784,-0.9721791103369782,10.28123439978567,-0.587256998798791,-0.05100885269436761,-0.34907113350469804,108.68098656594017,2,driving,10.355696850767131,0.6850717786755003,2
0.07339935766801936,-0.252604428293589,9.9090104411775,0.04540546301160409,0.04195825040248469,-0.042384883624859065,0.04606916967546759,0,sitting,9.91250141923139,0.07495751602093415,0
0.02286047443168615,-0.9660144024716454,9.603828576252441,0.9215655035172214,-0.18437426671129642,-0.7856623461071861,89.31110595470572,2,driving,9.652317325343013,1.2249661912024046,2
-2.239380957494637,2.4860200279158935,9.167769673036123,-0.9048319912293051,-0.19764043575610143,0.7014833154045067,94.25371624554654,2,driving,9.759258344250828,1.1618354083039255,2
-1.2821464046802957,-1.1089917673289051,9.354699527559935,0.49112619094544796,-0.5877295351686245,0.003306487991735274,21.5740611116718,2,driving,9.507058714132777,0.7659255021246854,2
1.0835436803667493,-0.846970712383073,10.364156097960446,0.6669291397012471,0.21825598480591135,-0.37923145285109816,104.04066555637142,2,driving,10.455006356659384,0.7976507049566236,2
1.444026036130661,2.016608215108393,10.501042540018283,0.020392365003211066,-0.0746629391395128,-0.7139725911215695,62.715604114967434,2,driving,10.789986761509,0.7181554594265942,2
-0.31750268669273735,0.7997456562189357,7.496102691267696,-0.35576637773790365,-0.03357261497522723,-0.13401428528435141,4.835666097194942,1,walking,7.545326807284689,0.3816499242307001,1
-0.7877331061088853,1.190313789556035,8.520145244407816,-0.5907802847109972,0.1764991099151617,-0.705644419037446,41.29654500014342,2,driving,8.638879866618838,0.9370738107122331,2
